"title","author","author_url","rating","voters_count","url"
"2001: A Space Odyssey (Space Odyssey, #1)","Arthur C. Clarke","https://www.goodreads.com/author/show/7779.Arthur_C_Clarke","4.15","242365","https://goodreads.com/book/show/70535.2001"
"The Secret of the Unicorn (Tintin, #11)","Hergé","https://www.goodreads.com/author/show/2802356.Herg_","4.28","12974","https://goodreads.com/book/show/179174.The_Secret_of_the_Unicorn"
"Echoes: Part One of Echoes & Silence (Dark Secrets, #5)","Angela M. Hudson","https://www.goodreads.com/author/show/5355122.Angela_M_Hudson","4.58","731","https://goodreads.com/book/show/18669943-echoes"
"'Salem's Lot","Stephen King","https://www.goodreads.com/author/show/3389.Stephen_King","4.02","310591","https://goodreads.com/book/show/11590._Salem_s_Lot"
"Lassie Come-Home","Rosemary Wells","https://www.goodreads.com/author/show/3105.Rosemary_Wells","4.17","21347","https://goodreads.com/book/show/895890.Lassie_Come_Home"
"Where the Heart Is","Billie Letts","https://www.goodreads.com/author/show/3510.Billie_Letts","4.02","230427","https://goodreads.com/book/show/5168.Where_the_Heart_Is"
"Ready Player One (Ready Player One, #1)","Ernest Cline","https://www.goodreads.com/author/show/31712.Ernest_Cline","4.27","789229","https://goodreads.com/book/show/9969571-ready-player-one"
"BloodVault (The Dantonville Legacy #3)","Tima Maria Lacoba","https://www.goodreads.com/author/show/6154201.Tima_Maria_Lacoba","4.59","74","https://goodreads.com/book/show/27421806-bloodvault"
"How I Live Now","Meg Rosoff","https://www.goodreads.com/author/show/93575.Meg_Rosoff","3.58","37570","https://goodreads.com/book/show/161426.How_I_Live_Now"
"Labs cilvēks Āfrikā","William  Boyd","https://www.goodreads.com/author/show/8170.William_Boyd","3.85","3666","https://goodreads.com/book/show/7154242-labs-cilv-ks-frik"
"Sophie Scholl and the White Rose","Annette Dumbach","https://www.goodreads.com/author/show/74052.Annette_Dumbach","4.18","1167","https://goodreads.com/book/show/128891.Sophie_Scholl_and_the_White_Rose"
"The Clique (The Clique, #1)","Lisi Harrison","https://www.goodreads.com/author/show/4605.Lisi_Harrison","3.6","29852","https://goodreads.com/book/show/890143.The_Clique"
"The Accidental Billionaires: The Founding Of Facebook","Ben Mezrich","https://www.goodreads.com/author/show/2850.Ben_Mezrich","3.54","13444","https://goodreads.com/book/show/7106938-the-accidental-billionaires"
"The Girl Who Kicked the Hornet's Nest (Millennium, #3)","Stieg Larsson","https://www.goodreads.com/author/show/706255.Stieg_Larsson","4.22","616535","https://goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest"
"Catching A Miracle","Mark Spinicelli","https://www.goodreads.com/author/show/14665330.Mark_Spinicelli","3.33","6","https://goodreads.com/book/show/28164233-catching-a-miracle"
"In the Electric Mist With Confederate Dead (Dave Robicheaux, #6)","James Lee Burke","https://www.goodreads.com/author/show/7031.James_Lee_Burke","4.17","8065","https://goodreads.com/book/show/218736.In_the_Electric_Mist_With_Confederate_Dead"
"Me: An Exaggerated Autobiography","Austyn Shull","https://www.goodreads.com/author/show/5774796.Austyn_Shull","4.6","5","https://goodreads.com/book/show/28700040-me"
"The Field","John Brendan Keane","https://www.goodreads.com/author/show/19386.John_Brendan_Keane","3.7","348","https://goodreads.com/book/show/19427972-the-field"
"The Hunt for Red October (Jack Ryan, #3)","Tom Clancy","https://www.goodreads.com/author/show/3892.Tom_Clancy","4.06","322303","https://goodreads.com/book/show/19691.The_Hunt_for_Red_October"
"A Dog's Purpose (A Dog's Purpose, #1)","W. Bruce Cameron","https://www.goodreads.com/author/show/327737.W_Bruce_Cameron","4.36","105664","https://goodreads.com/book/show/15946654-a-dog-s-purpose"
"The Moon and Sixpence","W. Somerset Maugham","https://www.goodreads.com/author/show/4176632.W_Somerset_Maugham","4.13","17025","https://goodreads.com/book/show/44796.The_Moon_and_Sixpence"
"The Host (The Host, #1)","Stephenie Meyer","https://www.goodreads.com/author/show/941441.Stephenie_Meyer","3.84","857591","https://goodreads.com/book/show/1656001.The_Host"
"The Old Curiosity Shop","Charles Dickens","https://www.goodreads.com/author/show/239579.Charles_Dickens","3.77","16643","https://goodreads.com/book/show/429024.The_Old_Curiosity_Shop"
"The Prime of Miss Jean Brodie","Muriel Spark","https://www.goodreads.com/author/show/13093.Muriel_Spark","3.74","40165","https://goodreads.com/book/show/517188.The_Prime_of_Miss_Jean_Brodie"
"Everything Is Illuminated","Jonathan Safran Foer","https://www.goodreads.com/author/show/2617.Jonathan_Safran_Foer","3.9","160284","https://goodreads.com/book/show/4584.Everything_Is_Illuminated"
"The Lucky One","Nicholas Sparks","https://www.goodreads.com/author/show/2345.Nicholas_Sparks","4.12","319093","https://goodreads.com/book/show/3063499-the-lucky-one"
"A Comprehensive Introduction to Computer Systems and Beyond: A Supplemental Study Guide for the CompTIA A+ Certification Exam","Samuel Castro","https://www.goodreads.com/author/show/4099846.Samuel_Castro","4.0","2","https://goodreads.com/book/show/43528442-a-comprehensive-introduction-to-computer-systems-and-beyond"
"A Little Princess","Frances Hodgson Burnett","https://www.goodreads.com/author/show/2041.Frances_Hodgson_Burnett","4.2","259748","https://goodreads.com/book/show/3008.A_Little_Princess"
"The Tartar Steppe","Dino Buzzati","https://www.goodreads.com/author/show/47421.Dino_Buzzati","4.18","14403","https://goodreads.com/book/show/83017.The_Tartar_Steppe"
"The Ghost and Mrs. Muir","R.A. Dick","https://www.goodreads.com/author/show/140093.R_A_Dick","4.16","2033","https://goodreads.com/book/show/20758134-the-ghost-and-mrs-muir"
"Trzy wiedźmy (Świat Dysku, #6)","Terry Pratchett","https://www.goodreads.com/author/show/1654.Terry_Pratchett","4.13","86726","https://goodreads.com/book/show/2332955.Trzy_wied_my"
"Journey to the Center of the Earth (Extraordinary Voyages, #3)","Jules Verne","https://www.goodreads.com/author/show/696805.Jules_Verne","3.86","139572","https://goodreads.com/book/show/32829.Journey_to_the_Center_of_the_Earth"
"Casamentos e Infidelidades","John  Bingham","https://www.goodreads.com/author/show/5363818.John_Bingham","3.46","119","https://goodreads.com/book/show/7312510-casamentos-e-infidelidades"
"The Shell Seekers","Rosamunde Pilcher","https://www.goodreads.com/author/show/20849.Rosamunde_Pilcher","4.15","91210","https://goodreads.com/book/show/37095.The_Shell_Seekers"
"The Company of Wolves","Angela Carter","https://www.goodreads.com/author/show/27500.Angela_Carter","3.97","402","https://goodreads.com/book/show/16046989-the-company-of-wolves"
"Meet Samantha: An American Girl (American Girls: Samantha, #1)","Susan S. Adler","https://www.goodreads.com/author/show/117183.Susan_S_Adler","3.97","18970","https://goodreads.com/book/show/200963.Meet_Samantha"
"The Indian in the Cupboard (The Indian in the Cupboard, #1)","Lynne Reid Banks","https://www.goodreads.com/author/show/72237.Lynne_Reid_Banks","3.91","94292","https://goodreads.com/book/show/125404.The_Indian_in_the_Cupboard"
"The Prestige","Christopher Priest","https://www.goodreads.com/author/show/23419.Christopher_Priest","3.89","16698","https://goodreads.com/book/show/239239.The_Prestige"
"Meet Felicity: An American Girl (American Girls: Felicity, #1)","Valerie Tripp","https://www.goodreads.com/author/show/26735.Valerie_Tripp","3.88","10713","https://goodreads.com/book/show/420159.Meet_Felicity"
"I, Robot (Robot, #0.1)","Isaac Asimov","https://www.goodreads.com/author/show/16667.Isaac_Asimov","4.19","258045","https://goodreads.com/book/show/41804.I_Robot"
"The Brothers Lionheart","Astrid Lindgren","https://www.goodreads.com/author/show/410653.Astrid_Lindgren","4.36","26553","https://goodreads.com/book/show/19312.The_Brothers_Lionheart"
"Wir Kinder vom Bahnhof Zoo","Christiane F.","https://www.goodreads.com/author/show/474991.Christiane_F_","4.2","26266","https://goodreads.com/book/show/1337448.Wir_Kinder_vom_Bahnhof_Zoo"
"The Butcher Boy","Patrick McCabe","https://www.goodreads.com/author/show/47391.Patrick_McCabe","3.84","7191","https://goodreads.com/book/show/1368628.The_Butcher_Boy"
"The Bonfire of the Vanities","Tom Wolfe","https://www.goodreads.com/author/show/3083854.Tom_Wolfe","3.85","65768","https://goodreads.com/book/show/2666.The_Bonfire_of_the_Vanities"
"The Natural","Bernard Malamud","https://www.goodreads.com/author/show/447.Bernard_Malamud","3.63","9691","https://goodreads.com/book/show/685.The_Natural"
"Miami Blues (Hoke Moseley #1)","Charles Willeford","https://www.goodreads.com/author/show/3114972.Charles_Willeford","3.94","3455","https://goodreads.com/book/show/216.Miami_Blues"
"Seconds","David Ely","https://www.goodreads.com/author/show/451817.David_Ely","3.52","209","https://goodreads.com/book/show/877326.Seconds"
"قصة حياتي العجيبة","Helen Keller","https://www.goodreads.com/author/show/7275.Helen_Keller","4.08","125303","https://goodreads.com/book/show/37644109"
"The Secret Life of Walter Mitty and Other Pieces","James Thurber","https://www.goodreads.com/author/show/16839.James_Thurber","3.87","1663","https://goodreads.com/book/show/178827.The_Secret_Life_of_Walter_Mitty_and_Other_Pieces"
"The  Official Fahrenheit 9/11 Reader","Michael Moore","https://www.goodreads.com/author/show/3154596.Michael_Moore","3.65","510","https://goodreads.com/book/show/91544.The_Official_Fahrenheit_9_11_Reader"
"The Love Machine","Jacqueline Susann","https://www.goodreads.com/author/show/22485.Jacqueline_Susann","3.72","2618","https://goodreads.com/book/show/826542.The_Love_Machine"
"Thank You for Smoking","Christopher Buckley","https://www.goodreads.com/author/show/16903.Christopher_Buckley","3.93","11048","https://goodreads.com/book/show/807587.Thank_You_for_Smoking"
"The Mosquito Coast","Paul Theroux","https://www.goodreads.com/author/show/9599.Paul_Theroux","3.83","9090","https://goodreads.com/book/show/130520.The_Mosquito_Coast"
"Black Robe","Brian Moore","https://www.goodreads.com/author/show/45897.Brian_Moore","3.73","1020","https://goodreads.com/book/show/219920.Black_Robe"
"Around the World in Eighty Days (Extraordinary Voyages, #11)","Jules Verne","https://www.goodreads.com/author/show/696805.Jules_Verne","3.93","172675","https://goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days"
"Red Dog","Louis de Bernières","https://www.goodreads.com/author/show/2313.Louis_de_Berni_res","3.79","3243","https://goodreads.com/book/show/381233.Red_Dog"
"The End of the Affair","Graham Greene","https://www.goodreads.com/author/show/2533.Graham_Greene","3.94","45745","https://goodreads.com/book/show/29641.The_End_of_the_Affair"
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)","C.S. Lewis","https://www.goodreads.com/author/show/1069006.C_S_Lewis","4.21","2005","https://goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe"
"Ink (Ink, #1)","Holly Hood","https://www.goodreads.com/author/show/3071384.Holly_Hood","3.74","873","https://goodreads.com/book/show/22031129-ink"
"Sayonara","James A. Michener","https://www.goodreads.com/author/show/7995.James_A_Michener","3.81","2163","https://goodreads.com/book/show/42956.Sayonara"
"Sacrificed: A Cozy Witch Mystery Short Story","Starr Alexander","https://www.goodreads.com/author/show/16250102.Starr_Alexander","3.44","9","https://goodreads.com/book/show/33631423-sacrificed"
"Sophie's Choice","William Styron","https://www.goodreads.com/author/show/7565.William_Styron","4.18","79516","https://goodreads.com/book/show/228560.Sophie_s_Choice"
"From Zero to Success: How to Make Cash From Blogging, How to Start a Blog and A Secret Guide to Monetising a Blog for Beginners.","James Phillips","https://www.goodreads.com/author/show/211875.James_Phillips","5.0","1","https://goodreads.com/book/show/42265133-from-zero-to-success"
"Pleading Guilty (Kindle County Legal Thriller #3)","Scott Turow","https://www.goodreads.com/author/show/2749.Scott_Turow","3.75","6718","https://goodreads.com/book/show/4684.Pleading_Guilty"
"Bully: a True Story of High School Revenge","Jim Schutze","https://www.goodreads.com/author/show/272399.Jim_Schutze","3.96","1730","https://goodreads.com/book/show/487749.Bully"
"Sonnet Vale (Paranormal Hunter #1)","Gena D. Lutz","https://www.goodreads.com/author/show/6653864.Gena_D_Lutz","3.56","633","https://goodreads.com/book/show/25230311-sonnet-vale"
"O Homem da Noite (Jack Caffery, #2)","Mo Hayder","https://www.goodreads.com/author/show/74876.Mo_Hayder","4.03","9339","https://goodreads.com/book/show/11573942-o-homem-da-noite"
"The Rescuers: Classic Storybook","Walt Disney Company","https://www.goodreads.com/author/show/3510823.Walt_Disney_Company","3.89","75","https://goodreads.com/book/show/2477437.The_Rescuers"
"Brick Lane","Monica Ali","https://www.goodreads.com/author/show/11271.Monica_Ali","3.41","27026","https://goodreads.com/book/show/884655.Brick_Lane"
"A Midsummer Night's Dream","William Shakespeare","https://www.goodreads.com/author/show/947.William_Shakespeare","3.94","424256","https://goodreads.com/book/show/1622.A_Midsummer_Night_s_Dream"
"Safe Haven","Nicholas Sparks","https://www.goodreads.com/author/show/2345.Nicholas_Sparks","4.21","322169","https://goodreads.com/book/show/7812659-safe-haven"
"You Can Never Go Wrong By Being Kind: 101 Inspirational Stories of Kindness & Generosity","Zeal Okogeri","https://www.goodreads.com/author/show/3162469.Zeal_Okogeri","4.67","3","https://goodreads.com/book/show/35807504-you-can-never-go-wrong-by-being-kind"
"The Pickwick Papers","Charles Dickens","https://www.goodreads.com/author/show/239579.Charles_Dickens","3.83","23303","https://goodreads.com/book/show/36839583-the-pickwick-papers"
"The Little Vampire","Angela Sommer-Bodenburg","https://www.goodreads.com/author/show/35595.Angela_Sommer_Bodenburg","4.05","4142","https://goodreads.com/book/show/1367809.The_Little_Vampire"
"Acceptable Risk","Robin Cook","https://www.goodreads.com/author/show/19697.Robin_Cook","3.8","7811","https://goodreads.com/book/show/259523.Acceptable_Risk"
"Holy Bible: King James Version","Multiple Authors","https://www.goodreads.com/author/show/18688782.Multiple_Authors","4.42","206872","https://goodreads.com/book/show/1923820.Holy_Bible"
"The Prince of Tides","Pat Conroy","https://www.goodreads.com/author/show/6942.Pat_Conroy","4.24","186554","https://goodreads.com/book/show/16735.The_Prince_of_Tides"
"A Princess of Mars (Barsoom, #1)","Edgar Rice Burroughs","https://www.goodreads.com/author/show/10885.Edgar_Rice_Burroughs","3.81","48997","https://goodreads.com/book/show/40395.A_Princess_of_Mars"
"Zodiac","Robert Graysmith","https://www.goodreads.com/author/show/61248.Robert_Graysmith","3.91","17938","https://goodreads.com/book/show/6665809-zodiac"
"The Halloween Tree","Ray Bradbury","https://www.goodreads.com/author/show/1630.Ray_Bradbury","3.84","18584","https://goodreads.com/book/show/761381.The_Halloween_Tree"
"Shōgun (Asian Saga, #1)","James Clavell","https://www.goodreads.com/author/show/6417.James_Clavell","4.39","139300","https://goodreads.com/book/show/402093.Sh_gun"
"Cloudy With a Chance of Meatballs (Cloudy with a Chance of Meatballs, #1)","Judi Barrett","https://www.goodreads.com/author/show/5336.Judi_Barrett","4.16","125226","https://goodreads.com/book/show/8073.Cloudy_With_a_Chance_of_Meatballs"
"The Shootist","Glendon Swarthout","https://www.goodreads.com/author/show/175004.Glendon_Swarthout","4.11","1686","https://goodreads.com/book/show/797534.The_Shootist"
"Austenland (Austenland, #1)","Shannon Hale","https://www.goodreads.com/author/show/49177.Shannon_Hale","3.54","78493","https://goodreads.com/book/show/248483.Austenland"
"Why Didn't They Ask Evans?","Agatha Christie","https://www.goodreads.com/author/show/123715.Agatha_Christie","3.85","16985","https://goodreads.com/book/show/102303.Why_Didn_t_They_Ask_Evans_"
"Betrayal: The Crisis In the Catholic Church: The Findings of the Investigation That Inspired the Major Motion Picture Spotlight","The Investigative Staff of the Boston Globe","https://www.goodreads.com/author/show/14442283.The_Investigative_Staff_of_the_Boston_Globe","4.07","2094","https://goodreads.com/book/show/29365616-betrayal"
"Foul Play","Colin Higgins","https://www.goodreads.com/author/show/269876.Colin_Higgins","0.0","0","https://goodreads.com/book/show/15331544-foul-play"
"Lady Windermere's Fan","Oscar Wilde","https://www.goodreads.com/author/show/3565.Oscar_Wilde","3.91","17837","https://goodreads.com/book/show/258216.Lady_Windermere_s_Fan"
"The Memory Keeper's Daughter","Kim Edwards","https://www.goodreads.com/author/show/6876.Kim_Edwards","3.67","547199","https://goodreads.com/book/show/10441.The_Memory_Keeper_s_Daughter"
"The Fallen and Leviathan (The Fallen, #1-2)","Thomas E. Sniegoski","https://www.goodreads.com/author/show/27140.Thomas_E_Sniegoski","3.75","14816","https://goodreads.com/book/show/7124101-the-fallen-and-leviathan"
"The Diary of a Young Girl","Anne Frank","https://www.goodreads.com/author/show/3720.Anne_Frank","4.14","2556","https://goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl"
"Young Helen Keller","Carol Joan Drexler","https://www.goodreads.com/author/show/4549040.Carol_Joan_Drexler","4.0","5","https://goodreads.com/book/show/10087180-young-helen-keller"
"James and the Giant Peach","Roald Dahl","https://www.goodreads.com/author/show/4273.Roald_Dahl","4.01","351891","https://goodreads.com/book/show/6689.James_and_the_Giant_Peach"
"How to be a better leader in 18 days","Lesley Hunter","https://www.goodreads.com/author/show/4089839.Lesley_Hunter","5.0","1","https://goodreads.com/book/show/39286907-how-to-be-a-better-leader-in-18-days"
"La Moustache","Emmanuel Carrère","https://www.goodreads.com/author/show/184425.Emmanuel_Carr_re","3.67","1471","https://goodreads.com/book/show/340242.La_Moustache"
"The Exorcist: Out of the Shadows","Bob McCabe","https://www.goodreads.com/author/show/9445.Bob_McCabe","3.68","73","https://goodreads.com/book/show/499629.The_Exorcist"
"In the Heat of the Night (Virgil Tibbs, #1)","John Dudley Ball","https://www.goodreads.com/author/show/395992.John_Dudley_Ball","3.79","1632","https://goodreads.com/book/show/232094.In_the_Heat_of_the_Night"
"Submerging (The Starlight Chronicles, #3)","C.S.  Johnson","https://www.goodreads.com/author/show/6889892.C_S_Johnson","4.31","42","https://goodreads.com/book/show/29144691-submerging"
